Key,Source,Context,Changes,English
superiorSteelKnucklesDesc,,, ,"A superior quality steel knuckles with enhanced durability and 35% increased damage."
superiorSteelPickaxe,,, ,"Superior Steel Pickaxe"
superiorSteelPickaxeDesc,,, ,"A superior quality steel pickaxe with enhanced durability and 35% increased damage."
superiorSteelShovel,,, ,"Superior Steel Shovel"
superiorSteelShovelDesc,,, ,"A superior quality steel shovel with enhanced durability and 35% increased damage."
superiorSteelSledgehammer,,, ,"Superior Steel Sledgehammer"
superiorSteelSledgehammerDesc,,, ,"A superior quality steel sledgehammer with enhanced durability and 35% increased damage."
superiorSteelSpear,,, ,"Superior Steel Spear"
superiorSteelSpearDesc,,, ,"A superior quality steel spear with enhanced durability and 35% increased damage."
superiorStoneAxe,,, ,"Superior Stone Axe"
superiorStoneAxeDesc,,, ,"A superior quality stone axe with enhanced durability and 35% increased damage."
superiorStoneAxe,,, ,"Superior Stone Axe"
superiorStoneAxeDesc,,, ,"A superior quality stone axe with enhanced durability and 35% increased damage."
superiorStoneShovel,,, ,"Superior Stone Shovel"
superiorStoneShovelDesc,,, ,"A superior quality stone shovel with enhanced durability and 35% increased damage."
superiorStoneSledgehammer,,, ,"Superior Stone Sledgehammer"
superiorStoneSledgehammerDesc,,, ,"A superior quality stone sledgehammer with enhanced durability and 35% increased damage."
superiorStoneSpear,,, ,"Superior Stone Spear"
superiorStoneSpearDesc,,, ,"A superior quality stone spear with enhanced durability and 35% increased damage."
superiorTacticalAR,,, ,"Superior Tactical AR"
superiorTacticalARDesc,,, ,"A superior quality tactical ar with enhanced durability and 35% increased damage."
superiorWoodenBow,,, ,"Superior Wooden Bow"
superiorWoodenBowDesc,,, ,"A superior quality wooden bow with enhanced durability and 35% increased damage."
superiorWoodenClub,,, ,"Superior Wooden Club"
superiorWoodenClubDesc,,, ,"A superior quality wooden club with enhanced durability and 35% increased damage."
superiorWrench,,, ,"Superior Wrench"
superiorWrenchDesc,,, ,"A superior quality wrench with enhanced durability and 35% increased damage."

superiorBladesName,,, ,Superior Blades
advancedBladesName,,, ,Advanced Blades
superiorClubsName,,, ,Superior Clubs
advancedClubsName,,, ,Advanced Clubs
superiorSledgehammersName,,, ,Superior Sledgehammers
advancedSledgehammersName,,, ,Advanced Sledgehammers
superiorSpearsName,,, ,Superior Spears
advancedSpearsName,,, ,Advanced Spears
superiorKnucklesName,,, ,Superior Knuckles
advancedKnucklesName,,, ,Advanced Knuckles
superiorBowsName,,, ,Superior Bows & Crossbows
advancedBowsName,,, ,Advanced Bows & Crossbows
superiorHandgunsName,,, ,Superior Handguns
advancedHandgunsName,,, ,Advanced Handguns
superiorShotgunsName,,, ,Superior Shotguns
advancedShotgunsName,,, ,Advanced Shotguns
superiorRiflesName,,, ,Superior Rifles
advancedRiflesName,,, ,Advanced Rifles
superiorMachineGunsName,,, ,Superior Machine Guns
advancedMachineGunsName,,, ,Advanced Machine Guns
superiorHarvestingToolsName,,, ,Superior Harvesting Tools
advancedHarvestingToolsName,,, ,Advanced Harvesting Tools
superiorRepairToolsName,,, ,Superior Repair Tools
advancedRepairToolsName,,, ,Advanced Repair Tools
superiorSalvageToolsName,,, ,Superior Salvage Tools
advancedSalvageToolsName,,, ,Advanced Salvage Tools

resourceForgedTitanium,,, ,Forged Titanium
resourceForgedTitaniumDesc,,, ,"Ultra-light yet incredibly strong metal alloy,,, ,perfect for advanced weaponry and tools."
resourceForgedLithium,,, ,Forged Lithium
resourceForgedLithiumDesc,,, ,"High-energy conductive material essential for powering advanced technological components."
resourceForgedPlatinum,,, ,Forged Platinum
resourceForgedPlatinumDesc,,, ,"Rare and precious metal with unmatched durability,,, ,reserved for the most elite equipment."

advancedworkbench,,, ,Advanced Workbench
advancedworkbenchDesc,,, ,"For advanced Workbenching."
superiorworkbench,,, ,Superior Workbench
superiorworkbenchDesc,,, ,"For superior Workbenching."
superiorForge,,, ,Superior Forge
advancedForge2,,, ,Advanced Forge
foodRoastedCornOnTheCob,,,, Roasted Corn On The Cob
foodChiliLimeStreetCorn,,,, Chili Lime Street Corn
foodCornbreadSlice,,,, Cornbread Slice
foodSkilletCornCakes,,,, Skillet Corn Cakes
foodCreamyCornChowder,,,, Creamy Corn Chowder
foodCornAndMushroomHash,,,, Corn And Mushroom Hash
foodBakedPotatoSalted,,,, Baked Potato Salted
foodLoadedBakedPotato,,,, Loaded Baked Potato
foodCrispyPotatoWedges,,,, Crispy Potato Wedges
foodPanFriedPotatoCakes,,,, Pan Fried Potato Cakes
foodPotatoAndOnionSkillet,,,, Potato And Onion Skillet
foodMushroomAndPotatoStew,,,, Mushroom And Potato Stew
foodTomatoPotatoSoup,,,, Tomato Potato Soup
foodCabbageAndPotatoSkillet,,,, Cabbage And Potato Skillet
foodStuffedCabbageRolls,,,, Stuffed Cabbage Rolls
foodCabbageSlawBowl,,,, Cabbage Slaw Bowl
foodCabbageStirFryPlate,,,, Cabbage Stir Fry Plate
foodTomatoCabbageSoup,,,, Tomato Cabbage Soup
foodPumpkinSoup,,,, Pumpkin Soup
foodRoastedPumpkinWedges,,,, Roasted Pumpkin Wedges
foodPumpkinMashBowl,,,, Pumpkin Mash Bowl
foodPumpkinCornStew,,,, Pumpkin Corn Stew
foodMushroomStew,,,, Mushroom Stew
foodGarlicStyleMushroomSkillet,,,, Garlic Style Mushroom Skillet
foodStuffedMushrooms,,,, Stuffed Mushrooms
foodTomatoMushroomRagout,,,, Tomato Mushroom Ragout
foodTomatoSoup,,,, Tomato Soup
foodSpicyTomatoSoup,,,, Spicy Tomato Soup
foodTomatoAndOnionSkilletSauce,,,, Tomato And Onion Skillet Sauce
foodRoastedTomatoPlate,,,, Roasted Tomato Plate
foodRiceBowlPlain,,,, Rice Bowl Plain
foodTomatoRiceBowl,,,, Tomato Rice Bowl
foodSpicyChiliRiceBowl,,,, Spicy Chili Rice Bowl
foodMushroomRiceBowl,,,, Mushroom Rice Bowl
foodCabbageFriedRice,,,, Cabbage Fried Rice
foodPineappleFriedRice,,,, Pineapple Fried Rice
foodSoyRiceBowl,,,, Soy Rice Bowl
foodOliveRiceBowl,,,, Olive Rice Bowl
foodLimeRiceBowl,,,, Lime Rice Bowl
foodMintRiceBowl,,,, Mint Rice Bowl
foodTomatoOnionSalsaBowl,,,, Tomato Onion Salsa Bowl
foodChiliLimeSalsaBowl,,,, Chili Lime Salsa Bowl
foodPaprikaTomatoDip,,,, Paprika Tomato Dip
foodOliveTapenadeBowl,,,, Olive Tapenade Bowl
foodPickledOnionJar,,,, Pickled Onion Jar
foodRoastedPaprikaVegPlate,,,, Roasted Paprika Veg Plate
foodChiliSeasonedVegPlate,,,, Chili Seasoned Veg Plate
foodFruitSaladCup,,,, Fruit Salad Cup
foodAppleSlices,,,, Apple Slices
foodBakedAppleTreat,,,, Baked Apple Treat
foodOrangeSlices,,,, Orange Slices
foodCitrusMixCup,,,, Citrus Mix Cup
foodPineappleChunks,,,, Pineapple Chunks
foodBlueberryCup,,,, Blueberry Cup
drinkMintLimeCooler,,,, Mint Lime Cooler
drinkCitrusIcedTeaGoldenrod,,,, Citrus Iced Tea Goldenrod
drinkChrysanthemumTea,,,, Chrysanthemum Tea
drinkCoffeeHot,,,, Coffee Hot
drinkIcedCoffee,,,, Iced Coffee
drinkHopBrewLightBeer,,,, Hop Brew Light Beer
resourceFoodApple,,,, Apple
resourceFoodBlueberries,,,, Blueberries
resourceFoodCabbage,,,, Cabbage
resourceFoodChrysanthemum,,,, Chrysanthemum
resourceFoodCoffee,,,, Coffee
resourceFoodCorn,,,, Corn
resourceFoodGoldenrod,,,, Goldenrod
resourceFoodHops,,,, Hops
resourceFoodLime,,,, Lime
resourceFoodMint,,,, Mint
resourceFoodMushroom,,,, Mushroom
resourceFoodOlives,,,, Olives
resourceFoodOnion,,,, Onion
resourceFoodOrange,,,, Orange
resourceFoodPaprika,,,, Paprika
resourceFoodPineapple,,,, Pineapple
resourceFoodPotato,,,, Potato
resourceFoodPumpkin,,,, Pumpkin
resourceFoodRedChillies,,,, Red Chillies
resourceFoodRice,,,, Rice
resourceFoodSoyBeans,,,, Soy Beans
resourceFoodTomato,,,, Tomato

foodRoastedCornOnTheCobDesc,,,, A simple Roasted Corn On The Cob made with Corn.
foodChiliLimeStreetCornDesc,,,, A spicy Chili Lime Street Corn made with Corn, Lime, Red Chillies.
foodCornbreadSliceDesc,,,, A simple Cornbread Slice made with Corn.
foodSkilletCornCakesDesc,,,, A simple Skillet Corn Cakes made with Corn, Onion.
foodCreamyCornChowderDesc,,,, A simple Creamy Corn Chowder made with Corn, Potato, Jar Boiled Water.
foodCornAndMushroomHashDesc,,,, A simple Corn And Mushroom Hash made with Corn, Mushroom, Onion.
foodBakedPotatoSaltedDesc,,,, A hearty Baked Potato Salted made with Potato.
foodLoadedBakedPotatoDesc,,,, A hearty Loaded Baked Potato made with Potato, Onion, Mushroom.
foodCrispyPotatoWedgesDesc,,,, A hearty Crispy Potato Wedges made with Potato, Paprika.
foodPanFriedPotatoCakesDesc,,,, A hearty Pan Fried Potato Cakes made with Potato, Onion.
foodPotatoAndOnionSkilletDesc,,,, A hearty Potato And Onion Skillet made with Potato, Onion.
foodMushroomAndPotatoStewDesc,,,, A hearty Mushroom And Potato Stew made with Potato, Mushroom, Jar Boiled Water.
foodTomatoPotatoSoupDesc,,,, A hearty Tomato Potato Soup made with Tomato, Potato, Jar Boiled Water.
foodCabbageAndPotatoSkilletDesc,,,, A hearty Cabbage And Potato Skillet made with Cabbage, Potato, Onion.
foodStuffedCabbageRollsDesc,,,, A tasty Stuffed Cabbage Rolls made with Cabbage, Rice, Tomato.
foodCabbageSlawBowlDesc,,,, A tasty Cabbage Slaw Bowl made with Cabbage, Onion, Lime.
foodCabbageStirFryPlateDesc,,,, A tasty Cabbage Stir Fry Plate made with Cabbage, Onion, Soy Beans.
foodTomatoCabbageSoupDesc,,,, A tasty Tomato Cabbage Soup made with Tomato, Cabbage, Jar Boiled Water.
foodPumpkinSoupDesc,,,, A tasty Pumpkin Soup made with Pumpkin, Jar Boiled Water.
foodRoastedPumpkinWedgesDesc,,,, A tasty Roasted Pumpkin Wedges made with Pumpkin, Paprika.
foodPumpkinMashBowlDesc,,,, A tasty Pumpkin Mash Bowl made with Pumpkin, Onion.
foodPumpkinCornStewDesc,,,, A hearty Pumpkin Corn Stew made with Pumpkin, Corn, Jar Boiled Water.
foodMushroomStewDesc,,,, A hearty Mushroom Stew made with Mushroom, Jar Boiled Water.
foodGarlicStyleMushroomSkilletDesc,,,, A tasty Garlic Style Mushroom Skillet made with Mushroom, Onion.
foodStuffedMushroomsDesc,,,, A tasty Stuffed Mushrooms made with Mushroom, Rice.
foodTomatoMushroomRagoutDesc,,,, A tasty Tomato Mushroom Ragout made with Tomato, Mushroom, Onion.
foodTomatoSoupDesc,,,, A tasty Tomato Soup made with Tomato, Jar Boiled Water.
foodSpicyTomatoSoupDesc,,,, A spicy Spicy Tomato Soup made with Tomato, Red Chillies, Jar Boiled Water.
foodTomatoAndOnionSkilletSauceDesc,,,, A tasty Tomato And Onion Skillet Sauce made with Tomato, Onion.
foodRoastedTomatoPlateDesc,,,, A tasty Roasted Tomato Plate made with Tomato, Paprika.
foodRiceBowlPlainDesc,,,, A filling Rice Bowl Plain made with Rice, Jar Boiled Water.
foodTomatoRiceBowlDesc,,,, A filling Tomato Rice Bowl made with Rice, Tomato, Jar Boiled Water.
foodSpicyChiliRiceBowlDesc,,,, A spicy Spicy Chili Rice Bowl made with Rice, Red Chillies, Jar Boiled Water.
foodMushroomRiceBowlDesc,,,, A filling Mushroom Rice Bowl made with Rice, Mushroom, Jar Boiled Water.
foodCabbageFriedRiceDesc,,,, A filling Cabbage Fried Rice made with Rice, Cabbage, Onion.
foodPineappleFriedRiceDesc,,,, A filling Pineapple Fried Rice made with Rice, Pineapple, Onion.
foodSoyRiceBowlDesc,,,, A filling Soy Rice Bowl made with Rice, Soy Beans, Jar Boiled Water.
foodOliveRiceBowlDesc,,,, A filling Olive Rice Bowl made with Rice, Olives, Jar Boiled Water.
foodLimeRiceBowlDesc,,,, A filling Lime Rice Bowl made with Rice, Lime, Jar Boiled Water.
foodMintRiceBowlDesc,,,, A filling Mint Rice Bowl made with Rice, Mint, Jar Boiled Water.
foodTomatoOnionSalsaBowlDesc,,,, A tasty Tomato Onion Salsa Bowl made with Tomato, Onion.
foodChiliLimeSalsaBowlDesc,,,, A spicy Chili Lime Salsa Bowl made with Tomato, Lime, Red Chillies.
foodPaprikaTomatoDipDesc,,,, A spicy Paprika Tomato Dip made with Tomato, Paprika.
foodOliveTapenadeBowlDesc,,,, A tasty Olive Tapenade Bowl made with Olives, Onion.
foodPickledOnionJarDesc,,,, A tasty Pickled Onion Jar made with Onion, Lime, Jar Boiled Water.
foodRoastedPaprikaVegPlateDesc,,,, A spicy Roasted Paprika Veg Plate made with Cabbage, Onion, Paprika.
foodChiliSeasonedVegPlateDesc,,,, A spicy Chili Seasoned Veg Plate made with Cabbage, Onion, Red Chillies.
foodFruitSaladCupDesc,,,, A sweet Fruit Salad Cup made with Apple, Orange, Pineapple.
foodAppleSlicesDesc,,,, A sweet Apple Slices made with Apple.
foodBakedAppleTreatDesc,,,, A sweet Baked Apple Treat made with Apple.
foodOrangeSlicesDesc,,,, A tasty Orange Slices made with Orange.
foodCitrusMixCupDesc,,,, A tasty Citrus Mix Cup made with Orange, Lime.
foodPineappleChunksDesc,,,, A tasty Pineapple Chunks made with Pineapple.
foodBlueberryCupDesc,,,, A tasty Blueberry Cup made with Blueberries.
drinkMintLimeCoolerDesc,,,, A refreshing Mint Lime Cooler. Great for cooling down.
drinkCitrusIcedTeaGoldenrodDesc,,,, A hot cup of Citrus Iced Tea Goldenrod. Wakes you up and keeps you warm.
drinkChrysanthemumTeaDesc,,,, A hot cup of Chrysanthemum Tea. Wakes you up and keeps you warm.
drinkCoffeeHotDesc,,,, A hot cup of Coffee Hot. Wakes you up and keeps you warm.
drinkIcedCoffeeDesc,,,, A hot cup of Iced Coffee. Wakes you up and keeps you warm.
drinkHopBrewLightBeerDesc,,,, A home-brewed Hop Brew Light Beer. Good for stamina and courage.
resourceFoodAppleDesc,,,, A fresh bunch of Apple. Can be used in cooking.
resourceFoodBlueberriesDesc,,,, A fresh bunch of Blueberries. Can be used in cooking.
resourceFoodCabbageDesc,,,, A fresh bunch of Cabbage. Can be used in cooking.
resourceFoodChrysanthemumDesc,,,, A fresh bunch of Chrysanthemum. Can be used in cooking.
resourceFoodCoffeeDesc,,,, A fresh bunch of Coffee. Can be used in cooking.
resourceFoodCornDesc,,,, A fresh bunch of Corn. Can be used in cooking.
resourceFoodGoldenrodDesc,,,, A fresh bunch of Goldenrod. Can be used in cooking.
resourceFoodHopsDesc,,,, A fresh bunch of Hops. Can be used in cooking.
resourceFoodLimeDesc,,,, A fresh bunch of Lime. Can be used in cooking.
resourceFoodMintDesc,,,, A fresh bunch of Mint. Can be used in cooking.
resourceFoodMushroomDesc,,,, A fresh bunch of Mushroom. Can be used in cooking.
resourceFoodOlivesDesc,,,, A fresh bunch of Olives. Can be used in cooking.
resourceFoodOnionDesc,,,, A fresh bunch of Onion. Can be used in cooking.
resourceFoodOrangeDesc,,,, A fresh bunch of Orange. Can be used in cooking.
resourceFoodPaprikaDesc,,,, A fresh bunch of Paprika. Can be used in cooking.
resourceFoodPineappleDesc,,,, A fresh bunch of Pineapple. Can be used in cooking.
resourceFoodPotatoDesc,,,, A fresh bunch of Potato. Can be used in cooking.
resourceFoodPumpkinDesc,,,, A fresh bunch of Pumpkin. Can be used in cooking.
resourceFoodRedChilliesDesc,,,, A fresh bunch of Red Chillies. Can be used in cooking.
resourceFoodRiceDesc,,,, A fresh bunch of Rice. Can be used in cooking.
resourceFoodSoyBeansDesc,,,, A fresh bunch of Soy Beans. Can be used in cooking.
resourceFoodTomatoDesc,,,, A fresh bunch of Tomato. Can be used in cooking.


resourceIron,,, ,Iron Ore

zzTerrOreCobalt,,, ,Cobalt Ore
terrOreStoneCobaltRandomDesc,,, ,Cobalt Ore Vein,"Cobalt-bearing stone found in ore veins."
zzOreCobaltBoulder,,, ,Cobalt Boulder
terrOreCobalt,,, ,Cobalt Ore
oreCobaltBoulder,,, ,Cobalt Boulder
resourceCobalt,,, ,Cobalt Ore
resourceScrapCobalt,,, ,Scrap Cobalt
resourceForgedCobalt,,, ,Bar of Forged Cobalt

zzQuartzOreDesc,,, ,A quartz deposit.
terrOreQuartz,,, ,Quartz Ore
oreQuartzBoulder,,, ,Quartz Boulder
terrOreStoneQuartzRandomDesc,,, ,Quartz Ore Vein,"Quartz-bearing stone found in ore veins."
resourceQuartz,,, ,Quartz Ore
resourceScrapQuartz,,, ,Scrap Quartz
resourceForgedQuartz,,, ,Bar of Forged Quartz

zzAluminiumOreDesc,,, ,An aluminium deposit.
terrOreAluminium,,, ,Aluminium Ore
oreAluminiumBoulder,,, ,Aluminium Boulder
terrOreStoneAluminiumRandomDesc,,, ,Aluminium Ore Vein,"Bauxite-bearing stone found in ore veins."
resourceAluminium,,, ,Aluminium Ore
resourceScrapAluminium,,, ,Scrap Aluminium
resourceForgedAluminium,,, ,Bar of Forged Aluminium

zzCopperOreDesc,,, ,A copper deposit.
terrOreCopper,,, ,Copper Ore
oreCopperBoulder,,, ,Copper Boulder
terrOreStoneCopperRandomDesc,,, ,Copper Ore Vein,"Copper-bearing stone found in ore veins."
resourceCopper,,, ,Copper Ore
resourceScrapCopper,,, ,Scrap Copper
resourceForgedCopper,,, ,Bar of Forged Copper

zzZincOreDesc,,, ,A zinc deposit.
terrOreZinc,,, ,Zinc Ore
oreZincBoulder,,, ,Zinc Boulder
terrOreStoneZincRandomDesc,,, ,Zinc Ore Vein,"Zinc-bearing stone found in ore veins."
resourceZinc,,, ,Zinc Ore
resourceScrapZinc,,, ,Scrap Zinc
resourceForgedZinc,,, ,Bar of Forged Zinc

zzTitaniumOreDesc,,, ,A titanium deposit.
terrOreTitanium,,, ,Titanium Ore
oreTitaniumBoulder,,, ,Titanium Boulder
terrOreStoneTitaniumRandomDesc,,, ,Titanium Ore Vein,"Titanium-bearing stone found in ore veins."
resourceTitanium,,, ,Titanium Ore
resourceScrapTitanium,,, ,Scrap Titanium
resourceForgedTitanium,,, ,Bar of Forged Titanium

zzLithiumOreDesc,,, ,A lithium deposit.
terrOreLithium,,, ,Lithium Ore
oreLithiumBoulder,,, ,Lithium Boulder
terrOreStoneLithiumRandomDesc,,, ,Lithium Ore Vein,"Lithium-bearing stone found in ore veins."
resourceLithium,,, ,Lithium Ore
resourceScrapLithium,,, ,Scrap Lithium
resourceForgedLithium,,, ,Bar of Forged Lithium

zzChromiumOreDesc,,, ,A chromium (chromite) deposit.
terrOreChromium,,, ,Chromium Ore
